	name	baseMean	log2FoldChange	padj
ENSG00000236669		0.192827721	0.934562394	NA
ENSG00000236670	KRT18P5	2.540189853	-0.82705207	0.562162637
ENSG00000236671	PRKG1-AS1	0.084044043	-1.256874438	NA
ENSG00000236675	MTX1P1	376.7282026	1.53364921	5.37E-07
ENSG00000236679		22.96938127	1.202386633	0.153696465
ENSG00000236680		0.309321507	1.174005418	NA
ENSG00000236682		27.12137986	0.149597831	0.879123329
ENSG00000236683	HMGA1P1	0.769424465	1.520829379	0.404647972
ENSG00000236686	BZW1P1	37.61959611	-0.32988483	0.483476682
ENSG00000236692		0.163876334	0.570544488	NA
ENSG00000236698	EIF1AXP1	530.1525004	1.507074959	0.000886748
ENSG00000236699	ARHGEF38	6.645731228	-2.104239033	0.008273565
ENSG00000236700	LINC01010	0.514735991	1.359612808	0.48898051
ENSG00000236703	MYB-AS1	0.884773585	3.359843275	0.060139691
ENSG00000236711	SMAD9-AS1	0.129472895	-0.332676705	NA
ENSG00000236712		0.44171389	-2.690929965	0.143228676
ENSG00000236713		0.961139507	-3.728936746	0.036178753
ENSG00000236723		0.705965189	0.089237572	0.97115467
ENSG00000236731		0.336176174	-2.040217949	NA
ENSG00000236732		2.104416543	1.316468329	0.40136672
ENSG00000236733		0.298182766	-0.262275057	NA
ENSG00000236734	GRIFIN	0.515480888	-1.183967767	0.549970177
ENSG00000236735	RPL31P63	15.48736608	-0.956393651	0.205390804
ENSG00000236739		115.1568362	0.231557533	0.677810576
ENSG00000236741		0.045428851	0.697072531	NA
ENSG00000236743		0.879781818	0.972714137	0.599869208
ENSG00000236745	YRDCP2	3.683152637	-4.995877682	7.85E-05
ENSG00000236753	MKLN1-AS	34.19615147	2.568819333	1.77E-06
ENSG00000236754		0.982683726	0.370012961	0.845749642
ENSG00000236756	DNAJC9-AS1	3.43227383	-1.74879022	0.157902516
ENSG00000236757		0.526576886	-1.144901235	0.552597779
ENSG00000236760		0.401175899	-0.71131802	NA
ENSG00000236761	CTAGE9	26.11803515	0.004027286	1
ENSG00000236762		2.095392928	-0.157571507	0.926917107
ENSG00000236764	COX7A2P2	1.935613567	1.435915365	0.37145341
ENSG00000236768		1.212334106	-0.63983304	0.703290612
ENSG00000236772		0.495272513	-0.354430567	0.871578412
ENSG00000236773		101.6967042	1.27752434	0.003723656
ENSG00000236776	RPL21P23	0.524335487	-2.850009795	0.112903888
ENSG00000236778	INTS6-AS1	42.4163422	-0.335002855	0.615521025
ENSG00000236779		4.937970385	-3.066634118	0.022129857
ENSG00000236780		0.460584041	-0.832634697	0.687295756
ENSG00000236782		4.076411189	-0.546801024	0.657807295
ENSG00000236787		0.141468671	-1.584240975	NA
ENSG00000236790	LINC00299	0.779044005	2.282132094	0.208039341
ENSG00000236792		15.98527012	0.771443167	0.225151685
ENSG00000236794	BCRP8	0.303822148	-0.20202663	NA
ENSG00000236796		1.14811953	0.626355198	0.758392106
ENSG00000236799		0.708143836	-0.622379177	0.771101905
ENSG00000236800		4.709238959	0.887420093	0.562879759
ENSG00000236801	RPL24P8	38.06380834	-0.730088562	0.338426146
ENSG00000236804	RPS3AP12	0.759394443	-2.740811191	0.135896754
ENSG00000236806		0.568901094	-2.052033755	0.267893818
ENSG00000236807		0.118447482	0	NA
ENSG00000236809	SNX25P1	16.01384606	-0.778259451	0.265917226
ENSG00000236810		18.97323808	1.988570128	0.006042067
ENSG00000236811	GAPDHP2	3.216180687	-2.702444189	0.045745239
ENSG00000236813	BTF3P8	0.614342677	-1.782797182	0.353203903
ENSG00000236814		52.76846024	0.725664498	0.096061899
ENSG00000236816	ANKRD20A7P	2.069922321	1.39699248	0.356796164
ENSG00000236817		0.236894964	0	NA
ENSG00000236818	ARL5AP2	0.09166694	0	NA
ENSG00000236819		0.141420873	0.617137371	NA
ENSG00000236824	BCYRN1	4.391747705	4.392249514	0.001609738
ENSG00000236829		6.519032069	-3.079681901	0.003776386
ENSG00000236830	CBR3-AS1	2.336419648	-0.82442307	0.5603044
ENSG00000236833		15.77672337	-2.852018317	2.88E-05
ENSG00000236834	LINC00421	0.669589974	1.373648899	0.482714617
ENSG00000236841		0.09166694	0	NA
ENSG00000236844		3.028475493	-1.971783171	0.072160549
ENSG00000236846		0.096550667	1.141875263	NA
ENSG00000236847		0.483784005	2.240657908	0.224913546
ENSG00000236848		0.743772289	1.43319792	0.448068841
ENSG00000236850	BMS1P20	18.42048176	-0.115248378	0.883392757
ENSG00000236852		3.721715256	3.658519458	0.029463016
ENSG00000236853	OR2R1P	0.50356589	-2.75283233	0.125334251
ENSG00000236854		0.090857703	1.112058521	NA
ENSG00000236856		0.202491525	-0.995137365	NA
ENSG00000236857		0.118447482	0	NA
ENSG00000236859	NIFK-AS1	55.64354472	1.592121722	0.000285485
ENSG00000236860	RPL39P29	0.417294726	-0.656737546	NA
ENSG00000236861		33.24939354	-0.377772644	0.665210777
ENSG00000236862	RPS20P24	1.381167503	-2.27546747	0.164761344
ENSG00000236863	RPL23AP23	0.603495365	-2.390521949	NA
ENSG00000236866		0.82889458	-0.009612441	1
ENSG00000236867		7.698669121	-5.154880782	4.32E-07
ENSG00000236869		9.296874865	-1.542160873	0.03849854
ENSG00000236871	LINC00106	94.40103016	-1.168319653	0.105638798
ENSG00000236872		0.45322568	-1.310627243	0.501096683
ENSG00000236875	DDX11L5	16.68208211	0.48607303	0.663087548
ENSG00000236876	TMSB4XP1	34.75667563	3.593010885	6.99E-07
ENSG00000236878		0.090857703	1.112058521	NA
ENSG00000236882	C5orf27	2.499488041	1.255517448	0.409930297
ENSG00000236887		1.599535703	2.745410999	0.088213188
ENSG00000236889		0.426869929	1.847277106	NA
ENSG00000236890		2.815289899	-2.352386804	0.077276984
ENSG00000236894		5.559749319	-4.698441147	5.62E-05
ENSG00000236896		3.111863648	-0.227434253	0.882124572
ENSG00000236900	TIMM9P1	0.215881857	-0.063079394	NA
ENSG00000236901	MIR600HG	276.0990351	-1.425059502	0.007590794
ENSG00000236905		2.011402979	-0.371701194	0.834346424
ENSG00000236908		0.084044043	-1.256874438	NA
ENSG00000236911		1.542323684	-2.203428099	0.180692713
ENSG00000236913		0.539167899	-0.123398582	0.959343183
ENSG00000236914		2.421443504	4.774773838	0.001792689
ENSG00000236915		0.362097219	-2.044056429	NA
ENSG00000236924		9.196433994	2.869715786	0.005262429
ENSG00000236928		0.61919136	-1.32480554	0.503158875
ENSG00000236930		0.070734335	-1.193116354	NA
ENSG00000236933		71.12365089	0.186914199	0.690887874
ENSG00000236935		55.98855089	0.302739836	0.655715669
ENSG00000236936		4.775333298	-5.334917258	4.70E-05
ENSG00000236937	PTGES3P4	1.031402585	1.403246835	0.455177007
ENSG00000236938		0.695706296	-2.548753727	0.162157643
ENSG00000236939	C8orf56	0.082192395	0	NA
ENSG00000236940		0.541324047	-1.391426717	0.478750581
ENSG00000236941		0.049753933	0.732611329	NA
ENSG00000236942		17.38250884	-3.744673679	8.52E-08
ENSG00000236943		371.2987077	-2.281746368	5.38E-11
ENSG00000236946	HNRNPA1P70	76.39907566	1.261412576	0.078530421
ENSG00000236947		0.806028167	0.023204168	0.996664916
ENSG00000236953	ZDHHC20-IT1	9.988075855	-2.160438464	0.007122964
ENSG00000236956	NF1P8	0.236894964	0	NA
ENSG00000236957		0.084044043	-1.256874438	NA
ENSG00000236963	LINC01141	1.297315681	-4.169294088	0.017356412
ENSG00000236965	OR52N3P	1.117795239	-4.481594895	0.008557179
ENSG00000236966		0.241398146	-1.811605953	NA
ENSG00000236968		0.168088087	-1.656728936	NA
ENSG00000236969	GGT8P	0.192554108	0	NA
ENSG00000236972	FABP5P1	45.53025813	4.613000745	5.33E-16
ENSG00000236976		1.540139853	0.781132493	0.643241256
ENSG00000236977	ANKRD44-IT1	30.04810125	-3.779721807	9.76E-09
ENSG00000236980	C3orf84	0.070734335	-1.193116354	NA
ENSG00000236983	LINC00614	0.907761166	-2.389953524	0.180816184
ENSG00000236986		11.13540283	-5.204993282	2.36E-10
ENSG00000236990		0.272573109	1.779080924	NA
ENSG00000236991	EDRF1-AS1	28.00872427	-2.422578168	0.000786526
ENSG00000236992		15.76591147	-0.461174908	0.510096376
ENSG00000236993	GAPDHP21	0.099507866	1.156752681	NA
ENSG00000236998		6.596191279	-2.321262751	0.009787603
ENSG00000237003		0.516664793	-2.085314806	0.266864351
ENSG00000237004	ZNRF2P1	0.792958295	-0.167454749	0.941308721
ENSG00000237005	HIGD1AP15	0.140611636	1.382109675	NA
ENSG00000237007	KRT18P52	0.787018135	0.962727929	0.635269226
ENSG00000237015		15.27318328	1.158387849	0.149706517
ENSG00000237017		50.16630944	-1.732064251	0.002195849
ENSG00000237020	IGHD1-20	12.91392349	0.100654071	0.930987416
ENSG00000237021		4.189634093	1.624531447	0.206675484
ENSG00000237024		0.070734335	-1.193116354	NA
ENSG00000237025		1.526511377	-2.458240141	0.091521784
ENSG00000237027		0.084044043	-1.256874438	NA
ENSG00000237036	ZEB1-AS1	81.0616514	2.208374233	3.11E-07
ENSG00000237037	NDUFA6-AS1	333.2946658	-1.299939457	6.01E-06
ENSG00000237038	USP17L8	0.084044043	-1.256874438	NA
ENSG00000237039		507.3995318	-0.925965806	0.153224837
ENSG00000237049	RPL34P1	0.248320319	-0.448551587	NA
ENSG00000237054	PRMT5-AS1	12.52014062	-0.040547313	0.971274683
ENSG00000237064	EIF3IP1	0.045428851	0.697072531	NA
ENSG00000237073		0.393147521	0.417251945	NA
ENSG00000237074		0.325442189	-2.040909644	NA
ENSG00000237075		67.51270757	-6.074972045	1.31E-11
ENSG00000237077		0.239146555	-1.11605005	NA
ENSG00000237080	EHMT2-AS1	0.851160189	-1.229336079	0.509042015
ENSG00000237082	COX5BP6	1.247358503	-0.035293569	0.99086907
ENSG00000237085		0.182524643	0.926803617	NA
ENSG00000237086	RBPJP2	0.354071918	-0.496566728	NA
ENSG00000237088		0.221325432	1.147732368	NA
ENSG00000237090		0.170453006	-0.454827024	NA
ENSG00000237094		1346.691625	-1.733079443	0.000233464
ENSG00000237101		0.886913673	-1.243762458	0.517837054
ENSG00000237109	RPL21P111	0.120699073	-1.388521157	NA
ENSG00000237111	IGHJ3P	1207.041937	0.711378553	0.178610158
ENSG00000237115		0.045428851	0.697072531	NA
ENSG00000237118	CYP2F2P	9.042832967	-5.741584425	8.04E-09
ENSG00000237119	LINC01056	0.163876334	0.570544488	NA
ENSG00000237126		19.32686616	-0.793987177	0.210946779
ENSG00000237127		157.2589929	2.035033436	0.00265302
ENSG00000237128		0.191433408	-1.704082091	NA
ENSG00000237132	VN2R6P	0.096277054	0	NA
ENSG00000237133		3.099515165	-0.024329532	0.990411975
ENSG00000237135	DDX10P1	1.103628496	-2.129352222	0.208689383
ENSG00000237136	C4orf51	0.049753933	0.732611329	NA
ENSG00000237137		0.084044043	-1.256874438	NA
ENSG00000237139		0.47141892	-1.615254715	0.405213184
ENSG00000237149	ZNF503-AS2	0.376295339	2.536100823	NA
ENSG00000237152	DLEU7-AS1	0.533512696	-1.654457033	0.389032621
ENSG00000237154	MCFD2P1	0.83993455	-1.920556779	0.287498663
ENSG00000237158		1.171042804	-0.121763484	0.955426536
ENSG00000237159	CNTFR-AS1	0.262167744	-1.897467466	NA
ENSG00000237161		11.41593204	1.532962263	0.111516377
ENSG00000237166		0.139133037	1.376789443	NA
ENSG00000237167		0.098029266	1.149339015	NA
ENSG00000237168		3.09281915	-0.723497877	0.595826019
ENSG00000237169		0.409275428	-1.740768385	NA
ENSG00000237170	RPS7P15	0.643354533	-0.26641634	0.899295087
ENSG00000237172	B3GNT9	192.294211	2.483603388	2.15E-06
ENSG00000237174		0.084044043	-1.256874438	NA
ENSG00000237175	NME1P1	0.120699073	-1.388521157	NA
ENSG00000237176		0.570230877	1.655677292	0.391176484
ENSG00000237178		0.439836417	1.863642419	0.324711813
ENSG00000237181		98.50968702	1.308879324	0.022341617
ENSG00000237186		0.212366013	-1.14668124	NA
ENSG00000237187	NR2F1-AS1	0.045428851	0.697072531	NA
ENSG00000237188		15.27283256	0.563331519	0.411994785
ENSG00000237190	CDKN2AIPNL	471.1953598	1.369998381	0.00043816
ENSG00000237197	IGHD1-7	7.069558397	0.590509508	0.662451447
ENSG00000237198	FAM27E1	8.068223719	2.981817826	0.0051274
ENSG00000237200	ZBTB40-IT1	14.52789743	-2.605019347	0.004346346
ENSG00000237211	SETP4	0.422628999	1.437625735	NA
ENSG00000237212		0.811419466	0.541941695	0.800983752
ENSG00000237214		308.4426746	-1.162686501	0.000590878
ENSG00000237217		0.045428851	0.697072531	NA
ENSG00000237222		0.048275334	0.720779922	NA
ENSG00000237223	SULT1C2P1	0.144826001	1.397417684	NA
ENSG00000237224		0.220330598	0.342255271	NA
ENSG00000237232	ZNF295-AS1	7.949144949	-3.486609085	9.81E-06
ENSG00000237238	BMS1P10	99.87743347	1.259769479	0.046324591
ENSG00000237243		0.388371107	-0.320951814	NA
ENSG00000237247	MBD3L5	0.149261798	1.412934033	NA
ENSG00000237248	LINC00987	2.640464446	1.263427557	0.329636224
ENSG00000237249		0.21784202	-0.754860805	NA
ENSG00000237253		2.235378221	-0.135236237	0.942769844
ENSG00000237254	TRBV30	7.656681157	-4.444273358	1.17E-06
ENSG00000237259		0.501819678	0.729040081	0.711570878
ENSG00000237261		0.189744004	-0.67707272	NA
ENSG00000237262		0.142970345	0.608315763	NA
ENSG00000237263	MAPK6PS3	1.854643504	1.162307707	0.438129436
ENSG00000237264	FTH1P11	32.75027245	-0.65666025	0.229538429
ENSG00000237268		0.045428851	0.697072531	NA
ENSG00000237269	RBMY2TP	0.084044043	-1.256874438	NA
ENSG00000237273	RSL24D1P8	0.454158645	0.953044375	0.641676951
ENSG00000237276	ANO7P1	89.65241883	-1.227034037	0.002049148
ENSG00000237280		0.620355572	-0.273471627	0.90026609
ENSG00000237281		0.313027415	1.464159457	NA
ENSG00000237282	LINC00851	0.168088087	-1.656728936	NA
ENSG00000237285	HNRNPA1P2	3.273569158	-0.4624656	0.69621154
ENSG00000237286		4.11712421	-3.880350456	0.002247043
ENSG00000237289	CKMT1B	5.178639366	3.79324489	0.001242933
ENSG00000237291		1.075062463	-0.303166626	0.867136809
ENSG00000237292		0.272931013	0.698753279	NA
ENSG00000237296	SMG1P1	2261.976072	-2.621857215	1.69E-18
ENSG00000237298	TTN-AS1	46.70813031	-2.527058196	1.51E-08
ENSG00000237300		0.120699073	-1.388521157	NA
ENSG00000237301		5.761743607	-1.924026522	0.082887146
ENSG00000237303	HIGD1AP8	0.070734335	-1.193116354	NA
ENSG00000237306	HSPE1P22	0.09166694	0	NA
ENSG00000237307	SRRM1P3	0.5310162	-0.766355189	0.713380763
ENSG00000237310		22.32858674	3.199222091	2.98E-05
ENSG00000237311		0.070734335	-1.193116354	NA
ENSG00000237319		0.119009669	-0.232892553	NA
ENSG00000237328	RAI1-AS1	0.283448189	-0.000103014	NA
ENSG00000237329		0.973750844	-4.239923979	0.014220344
ENSG00000237330	RNF223	0.116163187	-0.258382729	NA
ENSG00000237331	XIAP-AS1	0.505715241	-0.623520964	0.76944794
ENSG00000237336		0.25945285	-0.983791265	NA
ENSG00000237338	FTCD-AS1	0.093216412	0	NA
ENSG00000237339		19.23915902	0.400060801	NA
ENSG00000237341	SYP-AS1	0.084044043	-1.256874438	NA
ENSG00000237343		2.417703123	-0.2530658	0.881050187
ENSG00000237346		0.551300652	-2.608115162	0.157614772
ENSG00000237347		1.108065535	-3.712865849	0.027810428
ENSG00000237349		0.204743116	-1.736956175	NA
ENSG00000237350	CDC42P6	322.0703433	-0.259900143	0.49982389
ENSG00000237351		3.18171827	-1.701133303	0.163724104
ENSG00000237352		52.65685984	1.77989426	0.070370018
ENSG00000237353	PATE4	0.098029266	1.149339015	NA
ENSG00000237356		4.057226535	-0.161543519	0.883426633
ENSG00000237357		13.63386012	2.052237182	0.000858476
ENSG00000237359		1.259551604	-1.438589276	0.423612988
ENSG00000237360	CHCHD4P2	0.840440434	-2.96329798	NA
ENSG00000237365		0.045428851	0.697072531	NA
ENSG00000237371		0.429179133	-2.232483519	NA
ENSG00000237372		0.528514336	3.010357386	0.094499064
ENSG00000237373	BRWD1-IT1	0.624752529	-2.135093629	0.257865933
ENSG00000237382	RPL21P121	0.890983749	0.622116882	0.74265272
ENSG00000237385		1.528117317	-3.049949063	0.064910736
ENSG00000237387		0.575614157	-2.045277705	0.280106865
ENSG00000237390		0.045428851	0.697072531	NA
ENSG00000237399	PITRM1-AS1	53.84447253	-1.705054287	0.00989768
ENSG00000237400		0.120699073	-1.388521157	NA
ENSG00000237406	NDUFA9P1	0.093216412	0	NA
ENSG00000237409		0.771646826	0.673020109	0.748577049
ENSG00000237412	PRSS56	0.120699073	-1.388521157	NA
ENSG00000237415	NRBF2P3	21.68736956	0.861484854	0.123356232
ENSG00000237417	XRCC6P1	1.188093093	0.422249441	0.814673651
ENSG00000237418		0.791374448	0.280919576	0.8832636
ENSG00000237422		1.580317983	3.421698402	0.029739695
ENSG00000237424	FOXD2-AS1	49.77643621	0.992584805	0.057796887
ENSG00000237425	RPSAP2	0.082192395	0	NA
ENSG00000237427	TOMM22P1	0.25213213	-1.88633909	NA
ENSG00000237428		0.711766613	1.327901961	0.501664791
ENSG00000237429		0.226023562	0.366176747	NA
ENSG00000237433		1.771764525	-0.697553684	0.674894101
ENSG00000237434		0.264365141	-1.346174237	NA
ENSG00000237436		3.059914694	-0.291732002	0.823020121
ENSG00000237437	ASS1P12	43.442149	-0.969260897	0.03736325
ENSG00000237438	CECR7	383.4397917	-1.733472021	0.000882963
ENSG00000237440	ZNF737	319.4557139	-1.697149101	7.45E-08
ENSG00000237441	RGL2	467.7461514	-1.556399265	0.000134998
ENSG00000237442	HNRNPA1P57	0.082192395	0	NA
ENSG00000237444		0.09166694	0	NA
ENSG00000237447	CDC27P2	0.809309688	-0.288922561	0.885482079
ENSG00000237451	CDK2AP2P2	2.662128791	0.395050382	0.804523249
ENSG00000237452		0.648727441	2.675406664	0.142552568
ENSG00000237453		1.731444778	0.859171076	0.607417459
ENSG00000237461		1.004464975	-0.195193035	0.926253184
ENSG00000237468		0.082192395	0	NA
ENSG00000237470	DCLRE1CP1	3.227655081	-0.916198848	0.500093864
ENSG00000237471		0.776175381	-0.863193138	0.651948506
ENSG00000237472		0.09166694	0	NA
ENSG00000237476		0.137095791	0.584514025	NA
ENSG00000237481		2.595878549	-4.078642326	0.0042116
ENSG00000237483		0.304032953	-1.020757025	NA
ENSG00000237484		22.68923949	0.387359488	0.687295756
ENSG00000237485	SGOL1-AS1	4.657109841	-3.198975316	0.000489179
ENSG00000237489	LINC00959	26.85195866	0.864566953	0.211759843
ENSG00000237491		170.3691622	-1.556573098	0.010864948
ENSG00000237492	OR2L9P	0.724194438	-2.676650698	NA
ENSG00000237493		7.983064367	-0.939679299	0.402498647
ENSG00000237499		76.50222904	-1.182087677	0.078277407
ENSG00000237501		0.272557964	1.42950815	NA
ENSG00000237502		49.81078054	-5.989158855	5.25E-20
ENSG00000237505		4.268807971	0.31591404	0.808230313
ENSG00000237506	RPSAP15	3303.224452	-0.646029222	0.192366734
ENSG00000237510		139.7853301	3.92200705	0.000243849
ENSG00000237513		170.4601144	-1.076597186	0.012918206
ENSG00000237515	SHISA9	2.574869317	-2.237944562	0.07884544
ENSG00000237517	DGCR5	4.401502306	-1.990134281	0.096826359
ENSG00000237520		0.095182784	1.134633672	NA
ENSG00000237521	OR7E24	0.09166694	0	NA
ENSG00000237522	NONOP2	229.9527024	-4.45711689	5.00E-27
ENSG00000237523	LINC00857	0.367755893	2.045291639	NA
ENSG00000237529		0.120699073	-1.388521157	NA
ENSG00000237531		0.84213928	-2.329179831	0.212720228
ENSG00000237533	PFN1P6	21.2143498	-0.487538729	0.590340902
ENSG00000237541	HLA-DQA2	2179.913244	0.620688422	0.756487783
ENSG00000237542		0.084044043	-1.256874438	NA
ENSG00000237543		1.161658694	-2.566824726	0.152442565
ENSG00000237547	IGHJ2P	72.28781627	-0.077557974	0.914253179
ENSG00000237548	TTLL11-IT1	0.260661844	0	NA
ENSG00000237550	UBE2Q2P6	35401.32681	-1.986084414	0.064783614
ENSG00000237551		0.129472895	-0.332676705	NA
ENSG00000237567		1.264036132	0	1
ENSG00000237568		0.424253145	0.533595527	NA
ENSG00000237575	PYY2	8.290059387	-0.208134808	0.854556494
ENSG00000237576		10.04208746	-5.515565342	1.01E-08
ENSG00000237583		0.120699073	-1.388521157	NA
ENSG00000237586		0.408037357	-0.723294005	NA
ENSG00000237587		0.099507866	1.156752681	NA
ENSG00000237588		0.261304499	-1.350685184	NA
ENSG00000237590		0.045428851	0.697072531	NA
ENSG00000237592	IGKV1OR10-1	479.5443698	2.698205768	1.59E-06
ENSG00000237593		0.154778379	-1.621145874	NA
ENSG00000237594		3.085069304	5.016100825	0.000617026
ENSG00000237595		6.878687598	3.510995963	0.002010304
ENSG00000237596		0.204743116	-1.736956175	NA
ENSG00000237601		0.312872051	0	NA
ENSG00000237604		55.55292331	-0.668561134	0.227100429
ENSG00000237605		0.725009196	2.504920683	0.172015931
ENSG00000237606		0.16438479	0	NA
ENSG00000237611		9.383803633	1.907643093	0.030246509
ENSG00000237613	FAM138A	0.220837658	0.508815669	NA
ENSG00000237623		0.070734335	-1.193116354	NA
ENSG00000237624	OXCT2P1	124.2496504	1.656119646	0.000461503
ENSG00000237631		0.571676703	-2.02708727	0.273090346
ENSG00000237632	S100A11P1	0.144936717	1.397653736	NA
ENSG00000237633		1.216759062	-4.6873999	0.005329519
ENSG00000237636	ANKRD26P3	1.675972527	-0.568762619	0.766480122
ENSG00000237637	FRY-AS1	0.674506461	-1.594957689	0.413046736
